929,6,硬卧上,243.5
2456,6,硬卧中,0
102,6,硬卧中,60
1315,6,硬卧中,65.5
2488,6,硬卧中,69.5
1185,6,硬卧中,80.5
2051,6,硬卧中,89.5
2326,6,硬卧中,95.5
648,6,硬卧中,96.5
361,6,硬卧中,111.5
1146,6,硬卧中,118
2497,6,硬卧中,135
1731,6,硬卧中,157
474,6,硬卧中,208
1808,6,硬卧中,215.5
2358,6,硬卧中,229.5
630,6,硬卧中,229.5
1440,6,硬卧中,245.5
929,6,硬卧中,252.5
2456,6,硬卧下,0
102,6,硬卧下,63
1315,6,硬卧下,68.5
2488,6,硬卧下,72.5
1185,6,硬卧下,83.5
2051,6,硬卧下,92.5
2326,6,硬卧下,98.5
648,6,硬卧下,99.5
361,6,硬卧下,114.5
1146,6,硬卧下,122
2497,6,硬卧下,139
1731,6,硬卧下,163
474,6,硬卧下,215
1808,6,硬卧下,222.5
2358,6,硬卧下,238.5
630,6,硬卧下,238.5
1440,6,硬卧下,254.5
929,6,硬卧下,261.5
2456,6,软卧上,0
102,6,软卧上,84.5
1315,6,软卧上,94.5
2488,6,软卧上,99.5
1185,6,软卧上,115.5
2051,6,软卧上,130.5
2326,6,软卧上,140.5
648,6,软卧上,143.5
361,6,软卧上,167.5
1146,6,软卧上,178
2497,6,软卧上,205
1731,6,软卧上,240
474,6,软卧上,321
1808,6,软卧上,333.5
2358,6,软卧上,355.5
630,6,软卧上,355.5
1440,6,软卧上,380.5
929,6,软卧上,391.5
2456,6,软卧下,0
102,6,软卧下,90.5
1315,6,软卧下,100.5
2488,6,软卧下,105.5
1185,6,软卧下,121.5
2051,6,软卧下,136.5
2326,6,软卧下,146.5
648,6,软卧下,149.5
361,6,软卧下,174.5
1146,6,软卧下,186
2497,6,软卧下,214
1731,6,软卧下,252
474,6,软卧下,336
1808,6,软卧下,348.5
2358,6,软卧下,371.5
630,6,软卧下,371.5
1440,6,软卧下,397.5
929,6,软卧下,409.5
2358,7,硬座,0
1808,7,硬座,9
474,7,硬座,17.5
1859,7,硬座,18.5
1869,7,硬座,29.5
49,7,硬座,36.5
1797,7,硬座,40.5
168,7,硬座,44.5
1731,7,硬座,48.5
1036,7,硬座,56.5
2497,7,硬座,63
1146,7,硬座,72
1591,7,硬座,80
649,7,硬座,86
261,7,硬座,93
2626,7,硬座,101
588,7,硬座,124.5
1030,7,硬座,130.5
2221,7,硬座,138.5
933,7,硬座,143.5
1099,7,硬座,148.5
2586,7,硬座,152.5
1203,7,硬座,156.5
2358,7,硬卧上,0
1808,7,硬卧上,55
474,7,硬卧上,63.5
1859,7,硬卧上,64.5
1869,7,硬卧上,75.5
49,7,硬卧上,82.5
1797,7,硬卧上,86.5
168,7,硬卧上,90.5
1731,7,硬卧上,94.5
1036,7,硬卧上,107.5
2497,7,硬卧上,120
1146,7,硬卧上,135
1591,7,硬卧上,147
649,7,硬卧上,159
261,7,硬卧上,172
2626,7,硬卧上,186
588,7,硬卧上,227.5
1030,7,硬卧上,236.5
2221,7,硬卧上,250.5
933,7,硬卧上,260.5
1099,7,硬卧上,268.5
2586,7,硬卧上,275.5
1203,7,硬卧上,283.5
1441,7,硬卧上,299.5
2358,7,硬卧中,0
1808,7,硬卧中,58
474,7,硬卧中,66
1859,7,硬卧中,67
1869,7,硬卧中,79
49,7,硬卧中,86
1797,7,硬卧中,90
168,7,硬卧中,94
1731,7,硬卧中,99
1036,7,硬卧中,112
2497,7,硬卧中,125
1146,7,硬卧中,141
1591,7,硬卧中,153
649,7,硬卧中,166
261,7,硬卧中,179
2626,7,硬卧中,194
588,7,硬卧中,237
1030,7,硬卧中,246
2221,7,硬卧中,261
933,7,硬卧中,271
1099,7,硬卧中,279
2586,7,硬卧中,286
1203,7,硬卧中,295
1441,7,硬卧中,311
2358,7,硬卧下,0
1808,7,硬卧下,63
474,7,硬卧下,72
1859,7,硬卧下,73
1869,7,硬卧下,86
49,7,硬卧下,94
1797,7,硬卧下,98
168,7,硬卧下,103
1731,7,硬卧下,107
1036,7,硬卧下,122
2497,7,硬卧下,136
1146,7,硬卧下,153
1591,7,硬卧下,166
649,7,硬卧下,180
261,7,硬卧下,195
2626,7,硬卧下,210
588,7,硬卧下,257
1030,7,硬卧下,267
2221,7,硬卧下,283
933,7,硬卧下,294
1099,7,硬卧下,303
2586,7,硬卧下,310
1203,7,硬卧下,320
1441,7,硬卧下,338
2358,7,软卧上,0
1808,7,软卧上,84.5
474,7,软卧上,97.5
1859,7,软卧上,99.5
1869,7,软卧上,115.5
49,7,软卧上,127.5
1797,7,软卧上,134.5
168,7,软卧上,140.5
1731,7,软卧上,149.5
1036,7,软卧上,167.5
2497,7,软卧上,188
1146,7,软卧上,213
1591,7,软卧上,232
649,7,软卧上,251
261,7,软卧上,273
2626,7,软卧上,298
588,7,软卧上,364.5
1030,7,软卧上,380.5
2221,7,软卧上,404.5
933,7,软卧上,418.5
1099,7,软卧上,430.5
2586,7,软卧上,443.5
1203,7,软卧上,455.5
1441,7,软卧上,481.5
2358,7,软卧下,0
1808,7,软卧下,96
474,7,软卧下,110
1859,7,软卧下,113
1869,7,软卧下,131
49,7,软卧下,144
1797,7,软卧下,152
168,7,软卧下,159
1731,7,软卧下,169
1036,7,软卧下,189
2497,7,软卧下,212
1146,7,软卧下,240
1591,7,软卧下,262
649,7,软卧下,283
261,7,软卧下,308
2626,7,软卧下,336
588,7,软卧下,411
1030,7,软卧下,429
2221,7,软卧下,456
933,7,软卧下,472
1099,7,软卧下,485
2586,7,软卧下,500
1203,7,软卧下,513
1441,7,软卧下,543
1441,8,硬座,0
1203,8,硬座,10.5
2586,8,硬座,17.5
1099,8,硬座,25.5
933,8,硬座,32.5
2221,8,硬座,40.5
1030,8,硬座,48.5
588,8,硬座,56.5
1776,8,硬座,66
2626,8,硬座,80
261,8,硬座,90
648,8,硬座,98
1591,8,硬座,101
361,8,硬座,105
1146,8,硬座,109
2497,8,硬座,118.5
1731,8,硬座,130.5
1859,8,硬座,152.5
1808,8,硬座,159.5
1441,8,硬卧上,0
1203,8,硬卧上,56.5
2586,8,硬卧上,63.5
1099,8,硬卧上,71.5
933,8,硬卧上,78.5
2221,8,硬卧上,86.5
1030,8,硬卧上,94.5
588,8,硬卧上,107.5
1776,8,硬卧上,124
2626,8,硬卧上,147
261,8,硬卧上,166
648,8,硬卧上,180
1591,8,硬卧上,186
361,8,硬卧上,193
1146,8,硬卧上,200
2497,8,硬卧上,215.5
1731,8,硬卧上,236.5
1859,8,硬卧上,275.5
1808,8,硬卧上,289.5
2358,8,硬卧上,299.5
1441,8,硬卧中,0
1203,8,硬卧中,61.5
2586,8,硬卧中,68.5
1099,8,硬卧中,76.5
933,8,硬卧中,83.5
2221,8,硬卧中,91.5
1030,8,硬卧中,99.5
588,8,硬卧中,111.5
1776,8,硬卧中,129
2626,8,硬卧中,153
261,8,硬卧中,172
648,8,硬卧中,186
1591,8,硬卧中,192
361,8,硬卧中,201
1146,8,硬卧中,208
2497,8,硬卧中,223.5
1731,8,硬卧中,245.5
1859,8,硬卧中,285.5
